Date;Flower;Color;Units Selection
03/10/2024 0:00;Minicarnation;Burgundy;1800
03/10/2024 0:00;Minicarnation;DarkPink;6600
03/10/2024 0:00;Minicarnation;Earth Tones;600
03/10/2024 0:00;Minicarnation;Green;600
03/10/2024 0:00;Minicarnation;Lavender;600
03/10/2024 0:00;Minicarnation;Novelty Burgundy;600
03/10/2024 0:00;Minicarnation;Novelty Pink;600
03/10/2024 0:00;Minicarnation;Novelty Purple;600
03/10/2024 0:00;Minicarnation;Novelty Red;600
03/10/2024 0:00;Minicarnation;Novelty Yellow;0
03/10/2024 0:00;Minicarnation;Orange;7800
03/10/2024 0:00;Minicarnation;Peppermint;0
03/10/2024 0:00;Minicarnation;Pink;5400
03/10/2024 0:00;Minicarnation;Purple;0
03/10/2024 0:00;Minicarnation;Red;7200
03/10/2024 0:00;Minicarnation;White;6000
03/10/2024 0:00;Minicarnation;Yellow;1800
03/10/2024 0:00;Minikalas;Bicolor;60
03/10/2024 0:00;Minikalas;Purple;20
03/10/2024 0:00;Minikalas;White;80
03/10/2024 0:00;Mum Ball;Bronze;760
03/10/2024 0:00;Mum Ball;Dark Bronze;1450
03/10/2024 0:00;Mum Ball;Green;570
03/10/2024 0:00;Mum Ball;Lavender;265
03/10/2024 0:00;Mum Ball;Orange;1100
03/10/2024 0:00;Mum Ball;Pink;620
03/10/2024 0:00;Mum Ball;Purple;1820
03/10/2024 0:00;Mum Ball;Red;1020
03/10/2024 0:00;Mum Ball;White;700
03/10/2024 0:00;Mum Ball;Yellow;1700
03/10/2024 0:00;Novelty;Bronze;3750
03/10/2024 0:00;Novelty;Button Dark Bronze;4500
03/10/2024 0:00;Novelty;Button Green;10462
03/10/2024 0:00;Novelty;Button Purple;13870
03/10/2024 0:00;Novelty;Button Red;950
03/10/2024 0:00;Novelty;Button White;370
03/10/2024 0:00;Novelty;Button Yellow;20
03/10/2024 0:00;Novelty;Green;500
03/10/2024 0:00;Novelty;Lavender;3348
03/10/2024 0:00;Novelty;Light Bronze;2400
03/10/2024 0:00;Novelty;Pink;2480
03/10/2024 0:00;Novelty;Purple;20
03/10/2024 0:00;Novelty;Red;2070
03/10/2024 0:00;Novelty;Yellow;8185
03/10/2024 0:00;Oriental Lilies;Pink;300
03/10/2024 0:00;Pin Cushion Protea;Orange;5110
03/10/2024 0:00;Pine;Green;80
03/10/2024 0:00;Pine;Tinted Gold;10
03/10/2024 0:00;Pittosporum;Green;4200
03/10/2024 0:00;Robelina Palm;Green;2000
03/10/2024 0:00;Rose - Color;DarkPink;12960
03/10/2024 0:00;Rose - Color;Green;144
03/10/2024 0:00;Rose - Color;Lavender;0
03/10/2024 0:00;Rose - Color;Novelty Orange;0
03/10/2024 0:00;Rose - Color;Novelty Pink;2592
03/10/2024 0:00;Rose - Color;Novelty Red;0
03/10/2024 0:00;Rose - Color;Orange;4008
03/10/2024 0:00;Rose - Color;Peach;0
03/10/2024 0:00;Rose - Color;Pink;3888
03/10/2024 0:00;Rose - Color;White;1872
03/10/2024 0:00;Rose - Color;Yellow;4752
03/10/2024 0:00;Rose - Red;Red;19584
03/10/2024 0:00;Rose - Spray;DarkPink;0
03/10/2024 0:00;Rose - Spray;Green;0
03/10/2024 0:00;Rose - Spray;Lavender;0
03/10/2024 0:00;Rose - Spray;Novelty Orange;0
03/10/2024 0:00;Rose - Spray;Novelty Pink;0
03/10/2024 0:00;Rose - Spray;Orange;1200
03/10/2024 0:00;Rose - Spray;Pink;300
03/10/2024 0:00;Rose - Spray;Red;0
03/10/2024 0:00;Rose - Spray;White;0
03/10/2024 0:00;Rose - Spray;Yellow;1050
03/10/2024 0:00;Ruscus;Green;30
03/10/2024 0:00;Ruscus;Tinted Burgundy;5000
03/10/2024 0:00;Scabiosa;Lavender;10
03/10/2024 0:00;Sinensis;Tinted Black;2000
03/10/2024 0:00;Sinensis;Tinted Dark Pink;2000
03/10/2024 0:00;Sinensis;White;4000
03/10/2024 0:00;Solidago;Tinted Burgundy;7890
03/10/2024 0:00;Solidago;Yellow;3110
03/10/2024 0:00;Sparkz;Burgundy;0
03/10/2024 0:00;Sparkz;DarkPink;600
03/10/2024 0:00;Sparkz;Earth Tones;0
03/10/2024 0:00;Sparkz;Mauve;0
03/10/2024 0:00;Sparkz;Novelty Burgundy;1200
03/10/2024 0:00;Sparkz;Novelty Lavender;1800
03/10/2024 0:00;Sparkz;Novelty Orange;600
03/10/2024 0:00;Sparkz;Novelty Purple;1800
03/10/2024 0:00;Sparkz;Novelty Yellow;0
03/10/2024 0:00;Sparkz;Purple;0
03/10/2024 0:00;Statice;Purple;5950
03/10/2024 0:00;Statice;White;10
03/10/2024 0:00;Stock Spray;DarkPink;1750
03/10/2024 0:00;Stock Spray;Lavender;1750
03/10/2024 0:00;Stock Spray;Pink;750
03/10/2024 0:00;Stock Spray;Purple;2500
03/10/2024 0:00;Stock Spray;White;1250
03/10/2024 0:00;Stock Spray;Yellow;750
03/10/2024 0:00;Sunflowers;DarkPink;20
03/10/2024 0:00;Sunflowers;Yellow;6500
03/10/2024 0:00;Super Mums;Pink;100
03/10/2024 0:00;Super Mums;White;250
03/10/2024 0:00;Super Mums;Yellow;500
03/10/2024 0:00;Sweet William;DarkPink;0
03/10/2024 0:00;Veronica Spray;Pink;190
03/10/2024 0:00;Veronica Spray;Purple;140
04/10/2024 0:00;Carnation;Purple;0
04/10/2024 0:00;Cocculus;Green;0
04/10/2024 0:00;Cremon;Assorted;1680
04/10/2024 0:00;Cremon;Bronze;2550
04/10/2024 0:00;Cremon;Dark Bronze;750
04/10/2024 0:00;Cremon;Green;2500
04/10/2024 0:00;Cremon;Lavender;580
04/10/2024 0:00;Cremon;Light Bronze;450
04/10/2024 0:00;Cremon;Pink;940
04/10/2024 0:00;Cremon;Purple;800
04/10/2024 0:00;Cremon;Red;450
04/10/2024 0:00;Cremon;White;4900
04/10/2024 0:00;Cremon;Yellow;1500
04/10/2024 0:00;Cushion;Bronze;3161
04/10/2024 0:00;Cushion;Cream;3850
04/10/2024 0:00;Cushion;Earth Tones;231
04/10/2024 0:00;Cushion;Green;210
04/10/2024 0:00;Cushion;Lavender;4237
04/10/2024 0:00;Cushion;Light Bronze;1500
04/10/2024 0:00;Cushion;Peach;1000
04/10/2024 0:00;Cushion;Pink;2720
04/10/2024 0:00;Cushion;Purple;14580
04/10/2024 0:00;Cushion;Red;7589
04/10/2024 0:00;Cushion;White;15045
04/10/2024 0:00;Cushion;Yellow;12290
04/10/2024 0:00;Daisy;Bicolor Bronze;5720
04/10/2024 0:00;Daisy;Bronze;5550
04/10/2024 0:00;Daisy;DarkPink;2296
04/10/2024 0:00;Daisy;Lavender;10505
04/10/2024 0:00;Daisy;Novelty Lavender;5870
04/10/2024 0:00;Daisy;Novelty Purple;5250
04/10/2024 0:00;Daisy;Novelty Yellow;7950
04/10/2024 0:00;Daisy;Orange;11100
04/10/2024 0:00;Daisy;Peach;1050
04/10/2024 0:00;Daisy;Pink;1900
04/10/2024 0:00;Daisy;Purple;5880
04/10/2024 0:00;Daisy;Red;1300
04/10/2024 0:00;Daisy;White;8790
04/10/2024 0:00;Daisy;Yellow;350
04/10/2024 0:00;Eucalyptus Baby Blue;Green;2400
04/10/2024 0:00;Gala Mum;Lavender;1220
04/10/2024 0:00;Gala Mum;Pink;1770
04/10/2024 0:00;Gala Mum;Purple;1410
04/10/2024 0:00;Gala Mum;Yellow;150
04/10/2024 0:00;Green Dragon (Lepidium);Green;7500
04/10/2024 0:00;Hydrangeas;Green;3360
04/10/2024 0:00;Hydrangeas;Tinted Pink;61
04/10/2024 0:00;Hydrangeas;Tinted Yellow;81
04/10/2024 0:00;Hydrangeas;White;0
04/10/2024 0:00;Iconfetti;DarkPink;400
04/10/2024 0:00;Iconfetti;Light Bronze;6450
04/10/2024 0:00;Iconfetti;Orange;3400
04/10/2024 0:00;Iconfetti;White;6530
04/10/2024 0:00;Iconfetti;Yellow;150
04/10/2024 0:00;Matsumoto;DarkPink;3000
04/10/2024 0:00;Matsumoto;Purple;1700
04/10/2024 0:00;Matsumoto;Red;2400
04/10/2024 0:00;Micropompon Button;Pink;1650
04/10/2024 0:00;Micropompon Button;Purple;100
04/10/2024 0:00;Micropompon Daisy;Green;780
04/10/2024 0:00;Micropompon Daisy;Lavender;4900
04/10/2024 0:00;Micropompon Daisy;White;7500
04/10/2024 0:00;Micropompon Daisy;Yellow;10700
04/10/2024 0:00;Mum Ball;Dark Bronze;400
04/10/2024 0:00;Mum Ball;Green;2100
04/10/2024 0:00;Mum Ball;Lavender;400
04/10/2024 0:00;Mum Ball;Orange;100
04/10/2024 0:00;Mum Ball;Pink;1350
04/10/2024 0:00;Mum Ball;Red;400
04/10/2024 0:00;Mum Ball;White;1100
04/10/2024 0:00;Novelty;Bronze;3100
04/10/2024 0:00;Novelty;Button Dark Bronze;3350
04/10/2024 0:00;Novelty;Button Green;9155
04/10/2024 0:00;Novelty;Button Lavender;300
04/10/2024 0:00;Novelty;Button Purple;77
04/10/2024 0:00;Novelty;Button White;1890
04/10/2024 0:00;Novelty;Button Yellow;5100
04/10/2024 0:00;Novelty;Lavender;748
04/10/2024 0:00;Novelty;Light Bronze;850
04/10/2024 0:00;Novelty;Pink;100
04/10/2024 0:00;Novelty;Purple;1250
04/10/2024 0:00;Novelty;Red;990
04/10/2024 0:00;Novelty;White;300
04/10/2024 0:00;Novelty;Yellow;5640
04/10/2024 0:00;Pittosporum;Green;2000
04/10/2024 0:00;Rose - Ah!Maze;Orange;0
04/10/2024 0:00;Ruscus;Green;10000
04/10/2024 0:00;Ruscus;Tinted Burgundy;4000
04/10/2024 0:00;Solidago;Tinted Blue;190
04/10/2024 0:00;Solidago;Tinted Dark Pink;120
04/10/2024 0:00;Solidago;Tinted Orange;290
04/10/2024 0:00;Solidago;Tinted Pink;190
04/10/2024 0:00;Solidago;Tinted Purple;190
04/10/2024 0:00;Solidago;Tinted Red;190
04/10/2024 0:00;Solidago;Yellow;3000
04/10/2024 0:00;Suc Blue Star;Blue;120
04/10/2024 0:00;Suc Bord Rose;Novelty Red;20
04/10/2024 0:00;Suc Cabbage;White;820
04/10/2024 0:00;Suc Curly Red;Red;20
04/10/2024 0:00;Suc Elegans Green;Green;40
04/10/2024 0:00;Suc Perle Von Nurnberg;Pink;620
04/10/2024 0:00;Suc Sierra Nevada;Novelty Pink;20
04/10/2024 0:00;Sunflowers;Yellow;12840
04/10/2024 0:00;Super Mums;Yellow;1050
04/10/2024 0:00;Sweet William;DarkPink;0
05/10/2024 0:00;Alstroemeria;Burgundy;0
05/10/2024 0:00;Alstroemeria;DarkPink;6000
05/10/2024 0:00;Alstroemeria;Green;0
05/10/2024 0:00;Alstroemeria;Lavender;4400
05/10/2024 0:00;Alstroemeria;Orange;10000
05/10/2024 0:00;Alstroemeria;Peach;0
05/10/2024 0:00;Alstroemeria;Pink;10800
05/10/2024 0:00;Alstroemeria;Purple;17200
05/10/2024 0:00;Alstroemeria;Red;9600
05/10/2024 0:00;Alstroemeria;White;18000
05/10/2024 0:00;Alstroemeria;Yellow;20000
05/10/2024 0:00;Bells of Ireland;Green;100
05/10/2024 0:00;Carnation;Burgundy;5000
05/10/2024 0:00;Carnation;DarkPink;13250
05/10/2024 0:00;Carnation;Earth Tones;1000
05/10/2024 0:00;Carnation;Green;1500
05/10/2024 0:00;Carnation;Lavender;3000
05/10/2024 0:00;Carnation;Mauve;1000
05/10/2024 0:00;Carnation;Novelty Burgundy;4500
05/10/2024 0:00;Carnation;Novelty Lavender;0
05/10/2024 0:00;Carnation;Novelty Pink;2500
05/10/2024 0:00;Carnation;Novelty Purple;4000
05/10/2024 0:00;Carnation;Novelty Red;500
05/10/2024 0:00;Carnation;Novelty Yellow;1000
05/10/2024 0:00;Carnation;Orange;13500
05/10/2024 0:00;Carnation;Peach;2000
05/10/2024 0:00;Carnation;Peppermint;0
05/10/2024 0:00;Carnation;Pink;12500
05/10/2024 0:00;Carnation;Purple;4500
05/10/2024 0:00;Carnation;Red;10000
05/10/2024 0:00;Carnation;White;2000
05/10/2024 0:00;Carnation;Yellow;7500
05/10/2024 0:00;Cocculus;Green;6000
05/10/2024 0:00;Cremon;Bronze;4700
05/10/2024 0:00;Cremon;Dark Bronze;750
05/10/2024 0:00;Cremon;Green;720
05/10/2024 0:00;Cremon;Lavender;3050
05/10/2024 0:00;Cremon;Light Bronze;630
05/10/2024 0:00;Cremon;Pink;290
05/10/2024 0:00;Cremon;Purple;900
05/10/2024 0:00;Cremon;Red;4900
05/10/2024 0:00;Cremon;Tinted Assorted;950
05/10/2024 0:00;Cremon;White;3140
05/10/2024 0:00;Cremon;Yellow;750
05/10/2024 0:00;Cushion;Bronze;3700
05/10/2024 0:00;Cushion;Cream;1050
05/10/2024 0:00;Cushion;Earth Tones;450
05/10/2024 0:00;Cushion;Green;478
05/10/2024 0:00;Cushion;Lavender;42
05/10/2024 0:00;Cushion;Light Bronze;3400
05/10/2024 0:00;Cushion;Peach;2100
05/10/2024 0:00;Cushion;Pink;3190
05/10/2024 0:00;Cushion;Purple;8700
05/10/2024 0:00;Cushion;Red;3550
05/10/2024 0:00;Cushion;Tinted Assorted;8700
05/10/2024 0:00;Cushion;White;1020
05/10/2024 0:00;Cushion;Yellow;2450
05/10/2024 0:00;Daisy;Bicolor Bronze;9970
05/10/2024 0:00;Daisy;Bronze;6790
05/10/2024 0:00;Daisy;DarkPink;1450
05/10/2024 0:00;Daisy;Lavender;3130
05/10/2024 0:00;Daisy;Light Bronze;2900
05/10/2024 0:00;Daisy;Novelty Lavender;5820
05/10/2024 0:00;Daisy;Novelty Purple;2870
05/10/2024 0:00;Daisy;Novelty Yellow;4938
05/10/2024 0:00;Daisy;Orange;7750
05/10/2024 0:00;Daisy;Peach;1400
05/10/2024 0:00;Daisy;Pink;870
05/10/2024 0:00;Daisy;Purple;1930
05/10/2024 0:00;Daisy;Red;2830
05/10/2024 0:00;Daisy;White;6978
05/10/2024 0:00;Daisy;Yellow;12760
05/10/2024 0:00;Dianthus Ball;Burgundy;900
05/10/2024 0:00;Dianthus Ball;DarkPink;600
05/10/2024 0:00;Dianthus Ball;Novelty Purple;0
05/10/2024 0:00;Dianthus Ball;Pink;0
05/10/2024 0:00;Dianthus Ball;Purple;300
05/10/2024 0:00;Eryngium;Blue;0
05/10/2024 0:00;Eryngium;Tinted Assorted;3300
05/10/2024 0:00;Eucalyptus Baby Blue;Green;18000
05/10/2024 0:00;Gala Mum;Lavender;1930
05/10/2024 0:00;Gala Mum;Pink;770
05/10/2024 0:00;Gala Mum;Purple;2090
05/10/2024 0:00;Gala Mum;White;120
05/10/2024 0:00;Green Ball;Green;5700
05/10/2024 0:00;Green Dragon (Lepidium);Green;4570
05/10/2024 0:00;Gypso;White;1800
05/10/2024 0:00;Hybrid Lilies;Orange;4000
05/10/2024 0:00;Hybrid Lilies;Pink;1200
05/10/2024 0:00;Hybrid Lilies;White;0
05/10/2024 0:00;Hybrid Lilies;Yellow;400
05/10/2024 0:00;Hydrangeas;Green;1930
05/10/2024 0:00;Hydrangeas;Tinted Antique;130
05/10/2024 0:00;Hypericum;Green;3440
05/10/2024 0:00;Hypericum;Pink;8560
05/10/2024 0:00;Hypericum;Red;11360
05/10/2024 0:00;Iconfetti;DarkPink;510
05/10/2024 0:00;Iconfetti;Light Bronze;3020
05/10/2024 0:00;Iconfetti;Orange;1280
05/10/2024 0:00;Kale;Purple;900
05/10/2024 0:00;Leather Leaf;Green;5700
05/10/2024 0:00;Limonium;Blue;600
05/10/2024 0:00;Limonium;White;2700
05/10/2024 0:00;Liriope;Green;30
05/10/2024 0:00;Matsumoto;DarkPink;2700
05/10/2024 0:00;Matsumoto;Red;1500
05/10/2024 0:00;Micropompon Button;Pink;70
05/10/2024 0:00;Micropompon Button;Red;350
05/10/2024 0:00;Micropompon Button;White;130
05/10/2024 0:00;Micropompon Daisy;Lavender;20
05/10/2024 0:00;Micropompon Daisy;Purple;770
05/10/2024 0:00;Micropompon Daisy;Red;20
05/10/2024 0:00;Micropompon Daisy;White;3330
05/10/2024 0:00;Micropompon Daisy;Yellow;2020
05/10/2024 0:00;Minicarnation;Burgundy;1800
05/10/2024 0:00;Minicarnation;DarkPink;6600
05/10/2024 0:00;Minicarnation;Earth Tones;0
05/10/2024 0:00;Minicarnation;Green;2400
05/10/2024 0:00;Minicarnation;Lavender;600
05/10/2024 0:00;Minicarnation;Novelty Burgundy;600
05/10/2024 0:00;Minicarnation;Novelty Pink;600
05/10/2024 0:00;Minicarnation;Novelty Purple;600
05/10/2024 0:00;Minicarnation;Novelty Red;600
05/10/2024 0:00;Minicarnation;Novelty Yellow;600
05/10/2024 0:00;Minicarnation;Orange;7800
05/10/2024 0:00;Minicarnation;Peppermint;0
05/10/2024 0:00;Minicarnation;Pink;0
05/10/2024 0:00;Minicarnation;Purple;3600
05/10/2024 0:00;Minicarnation;Red;7200
05/10/2024 0:00;Minicarnation;White;6000
05/10/2024 0:00;Minicarnation;Yellow;600
05/10/2024 0:00;Mum Ball;Bronze;200
05/10/2024 0:00;Mum Ball;Lavender;50
05/10/2024 0:00;Mum Ball;Pink;1000
05/10/2024 0:00;Mum Ball;Red;1000
05/10/2024 0:00;Mum Ball;Yellow;600
05/10/2024 0:00;Novelty;Bronze;400
05/10/2024 0:00;Novelty;Button Dark Bronze;500
05/10/2024 0:00;Novelty;Button Green;14660
05/10/2024 0:00;Novelty;Button Lavender;0
05/10/2024 0:00;Novelty;Button Purple;0
05/10/2024 0:00;Novelty;Button Red;1000
05/10/2024 0:00;Novelty;Button White;1220
05/10/2024 0:00;Novelty;Button Yellow;600
05/10/2024 0:00;Novelty;Green;450
05/10/2024 0:00;Novelty;Lavender;2100
05/10/2024 0:00;Novelty;Light Bronze;1650
05/10/2024 0:00;Novelty;Purple;3700
05/10/2024 0:00;Novelty;Red;900
05/10/2024 0:00;Novelty;Yellow;3400
05/10/2024 0:00;Oriental Lilies;White;10
05/10/2024 0:00;Pittosporum;Green;3000
05/10/2024 0:00;Robelina Palm;Green;1500
05/10/2024 0:00;Rose - Color;DarkPink;10800
05/10/2024 0:00;Rose - Color;Green;0
05/10/2024 0:00;Rose - Color;Lavender;5184
05/10/2024 0:00;Rose - Color;Novelty Orange;288
05/10/2024 0:00;Rose - Color;Novelty Pink;2016
05/10/2024 0:00;Rose - Color;Novelty Red;0
05/10/2024 0:00;Rose - Color;Orange;9072
05/10/2024 0:00;Rose - Color;Peach;0
05/10/2024 0:00;Rose - Color;Pink;4608
05/10/2024 0:00;Rose - Color;White;0
05/10/2024 0:00;Rose - Color;Yellow;7632
05/10/2024 0:00;Rose - Red;Red;25344
05/10/2024 0:00;Rose - Spray;DarkPink;300
05/10/2024 0:00;Rose - Spray;Green;0
05/10/2024 0:00;Rose - Spray;Lavender;0
05/10/2024 0:00;Rose - Spray;Novelty Orange;0
05/10/2024 0:00;Rose - Spray;Novelty Pink;0
05/10/2024 0:00;Rose - Spray;Orange;1350
05/10/2024 0:00;Rose - Spray;Pink;300
05/10/2024 0:00;Rose - Spray;Red;750
05/10/2024 0:00;Rose - Spray;White;0
05/10/2024 0:00;Rose - Spray;Yellow;1200
05/10/2024 0:00;Ruscus;Green;3100
05/10/2024 0:00;Ruscus;Tinted Burgundy;3200
05/10/2024 0:00;Sinensis;Tinted Black;6500
05/10/2024 0:00;Sinensis;Tinted Dark Pink;3000
05/10/2024 0:00;Sinensis;Tinted Orange;1600
05/10/2024 0:00;Sinensis;Tinted Pink;500
05/10/2024 0:00;Sinensis;Tinted Purple;80
05/10/2024 0:00;Sinensis;Tinted Yellow;400
05/10/2024 0:00;Sinensis;White;3500
05/10/2024 0:00;Solidago;Tinted Burgundy;4000
05/10/2024 0:00;Solidago;Yellow;15630
05/10/2024 0:00;Sparkz;Burgundy;0
05/10/2024 0:00;Sparkz;DarkPink;0
05/10/2024 0:00;Sparkz;Earth Tones;0
05/10/2024 0:00;Sparkz;Mauve;0
05/10/2024 0:00;Sparkz;Novelty Burgundy;0
05/10/2024 0:00;Sparkz;Novelty Lavender;0
05/10/2024 0:00;Sparkz;Novelty Orange;0
05/10/2024 0:00;Sparkz;Novelty Purple;1800
05/10/2024 0:00;Sparkz;Novelty Yellow;0
05/10/2024 0:00;Sparkz;Purple;0
05/10/2024 0:00;Star of  Bethlehem;White;100
05/10/2024 0:00;Statice;Purple;4550
05/10/2024 0:00;Stock Spray;DarkPink;1750
05/10/2024 0:00;Stock Spray;Lavender;1500
05/10/2024 0:00;Stock Spray;Pink;500
05/10/2024 0:00;Stock Spray;Purple;3250
05/10/2024 0:00;Stock Spray;White;1750
05/10/2024 0:00;Stock Spray;Yellow;1750
05/10/2024 0:00;Sunflowers;Yellow;6470
05/10/2024 0:00;Super Mums;Pink;1250
05/10/2024 0:00;Super Mums;Yellow;2800
05/10/2024 0:00;Veronica;Pink;600
05/10/2024 0:00;Veronica;Purple;0
07/10/2024 0:00;Aster;Purple;1200
07/10/2024 0:00;Cremon;Bronze;3080
07/10/2024 0:00;Cremon;Dark Bronze;1700
07/10/2024 0:00;Cremon;Green;11500
07/10/2024 0:00;Cremon;Light Bronze;3000
07/10/2024 0:00;Cremon;Novelty Lavender;2000
07/10/2024 0:00;Cremon;Peach;770
07/10/2024 0:00;Cremon;Pink;450
07/10/2024 0:00;Cremon;Purple;1800
07/10/2024 0:00;Cremon;Red;150
07/10/2024 0:00;Cremon;Tinted Assorted;450
07/10/2024 0:00;Cremon;White;3600
07/10/2024 0:00;Cremon;Yellow;990
07/10/2024 0:00;Cushion;Assorted;3700
07/10/2024 0:00;Cushion;Bronze;8650
07/10/2024 0:00;Cushion;Cream;3750
07/10/2024 0:00;Cushion;Dark Bronze;12150
07/10/2024 0:00;Cushion;Earth Tones;2314
07/10/2024 0:00;Cushion;Green;1304
07/10/2024 0:00;Cushion;Lavender;7112
07/10/2024 0:00;Cushion;Light Bronze;6160
07/10/2024 0:00;Cushion;Peach;3300
07/10/2024 0:00;Cushion;Pink;2340
07/10/2024 0:00;Cushion;Purple;10640
07/10/2024 0:00;Cushion;Red;11314
07/10/2024 0:00;Cushion;Tinted Assorted;7150
07/10/2024 0:00;Cushion;White;1620
07/10/2024 0:00;Cushion;Yellow;10890
07/10/2024 0:00;Daisy;Bicolor Bronze;7150
07/10/2024 0:00;Daisy;Bronze;12110
07/10/2024 0:00;Daisy;DarkPink;2120
07/10/2024 0:00;Daisy;Lavender;8750
07/10/2024 0:00;Daisy;Light Bronze;7610
07/10/2024 0:00;Daisy;Novelty Lavender;21100
07/10/2024 0:00;Daisy;Novelty Purple;4050
07/10/2024 0:00;Daisy;Novelty Yellow;18470
07/10/2024 0:00;Daisy;Orange;11450
07/10/2024 0:00;Daisy;Peach;1750
07/10/2024 0:00;Daisy;Pink;5668
07/10/2024 0:00;Daisy;Purple;10463
07/10/2024 0:00;Daisy;Red;7230
07/10/2024 0:00;Daisy;Tinted Assorted;450
07/10/2024 0:00;Daisy;White;55959
07/10/2024 0:00;Daisy;Yellow;6580
07/10/2024 0:00;Eucalyptus Baby Blue;Green;3000
07/10/2024 0:00;Gala Mum;Pink;300
07/10/2024 0:00;Gala Mum;Yellow;150
07/10/2024 0:00;Hydrangeas;Green;11100
07/10/2024 0:00;Hydrangeas;Tinted Blue;94
07/10/2024 0:00;Hydrangeas;Tinted Pink;37
07/10/2024 0:00;Hydrangeas;White;929
07/10/2024 0:00;Iconfetti;Bronze;4690
07/10/2024 0:00;Iconfetti;DarkPink;340
07/10/2024 0:00;Iconfetti;Light Bronze;4600
07/10/2024 0:00;Iconfetti;Orange;700
07/10/2024 0:00;Iconfetti;White;7200
07/10/2024 0:00;Iconfetti;Yellow;6740
07/10/2024 0:00;Liriope;Green;4000
07/10/2024 0:00;Matsumoto;DarkPink;1500
07/10/2024 0:00;Matsumoto;Purple;3000
07/10/2024 0:00;Matsumoto;Red;900
07/10/2024 0:00;Micropompon Button;Pink;650
07/10/2024 0:00;Micropompon Button;Purple;6270
07/10/2024 0:00;Micropompon Button;Red;3750
07/10/2024 0:00;Micropompon Button;White;4450
07/10/2024 0:00;Micropompon Button;Yellow;850
07/10/2024 0:00;Micropompon Daisy;Green;230
07/10/2024 0:00;Micropompon Daisy;Lavender;8500
07/10/2024 0:00;Micropompon Daisy;Purple;4190
07/10/2024 0:00;Micropompon Daisy;Red;8650
07/10/2024 0:00;Micropompon Daisy;White;1650
07/10/2024 0:00;Micropompon Daisy;Yellow;8250
07/10/2024 0:00;Mum Ball;Bronze;4350
07/10/2024 0:00;Mum Ball;Dark Bronze;1950
07/10/2024 0:00;Mum Ball;Green;1750
07/10/2024 0:00;Mum Ball;Lavender;2920
07/10/2024 0:00;Mum Ball;Orange;3500
07/10/2024 0:00;Mum Ball;Pink;1220
07/10/2024 0:00;Mum Ball;Purple;1620
07/10/2024 0:00;Mum Ball;White;700
07/10/2024 0:00;Mum Ball;Yellow;1260
07/10/2024 0:00;Novelty;Bronze;250
07/10/2024 0:00;Novelty;Button Assorted;300
07/10/2024 0:00;Novelty;Button Bronze;300
07/10/2024 0:00;Novelty;Button Dark Bronze;1590
07/10/2024 0:00;Novelty;Button Green;4944
07/10/2024 0:00;Novelty;Button Purple;11083
07/10/2024 0:00;Novelty;Button White;1870
07/10/2024 0:00;Novelty;Button Yellow;4450
07/10/2024 0:00;Novelty;Lavender;1180
07/10/2024 0:00;Novelty;Light Bronze;8076
07/10/2024 0:00;Novelty;Purple;2850
07/10/2024 0:00;Novelty;Red;1114
07/10/2024 0:00;Novelty;White;520
07/10/2024 0:00;Novelty;Yellow;1430
07/10/2024 0:00;Ruscus;Green;7000
07/10/2024 0:00;Snapdragon;DarkPink;750
07/10/2024 0:00;Snapdragon;Orange;600
07/10/2024 0:00;Snapdragon;Purple;900
07/10/2024 0:00;Snapdragon;White;1650
07/10/2024 0:00;Snapdragon;Yellow;1500
07/10/2024 0:00;Solidago;Tinted Burgundy;9400
07/10/2024 0:00;Solidago;Yellow;6300
07/10/2024 0:00;Sunflowers;Yellow;6500
07/10/2024 0:00;Super Mums;Pink;200
07/10/2024 0:00;Super Mums;White;3150
07/10/2024 0:00;Super Mums;Yellow;1200
07/10/2024 0:00;Sweet William;Purple;1900
08/10/2024 0:00;Alstroemeria;Burgundy;400
08/10/2024 0:00;Alstroemeria;DarkPink;5200
08/10/2024 0:00;Alstroemeria;Green;2550
08/10/2024 0:00;Alstroemeria;Lavender;2400
08/10/2024 0:00;Alstroemeria;Orange;8000
08/10/2024 0:00;Alstroemeria;Peach;0
08/10/2024 0:00;Alstroemeria;Pink;0
08/10/2024 0:00;Alstroemeria;Purple;5200
08/10/2024 0:00;Alstroemeria;Red;4800
08/10/2024 0:00;Alstroemeria;White;6800
08/10/2024 0:00;Alstroemeria;Yellow;13200
08/10/2024 0:00;Aralia;Green;0
08/10/2024 0:00;Carnation;Burgundy;5000
08/10/2024 0:00;Carnation;DarkPink;14000
08/10/2024 0:00;Carnation;Earth Tones;2000
08/10/2024 0:00;Carnation;Green;0
08/10/2024 0:00;Carnation;Lavender;2500
08/10/2024 0:00;Carnation;Mauve;2000
08/10/2024 0:00;Carnation;Novelty Burgundy;3500
08/10/2024 0:00;Carnation;Novelty Lavender;1000
08/10/2024 0:00;Carnation;Novelty Pink;1000
08/10/2024 0:00;Carnation;Novelty Purple;4000
08/10/2024 0:00;Carnation;Novelty Red;0
08/10/2024 0:00;Carnation;Novelty Yellow;2000
08/10/2024 0:00;Carnation;Orange;19000
08/10/2024 0:00;Carnation;Peach;2000
08/10/2024 0:00;Carnation;Peppermint;500
08/10/2024 0:00;Carnation;Pink;8000
08/10/2024 0:00;Carnation;Purple;0
08/10/2024 0:00;Carnation;Red;12500
