DueDate,Flower,Color_x,Stems_x,Color_y,Stems_y
2024-10-22,Ruscus,Tinted Purple,44,Green,10000
2024-10-22,Ruscus,Tinted Purple,44,Tinted Burgundy,3000
2024-10-22,Ruscus,Tinted Purple,44,Tinted Dusty,720
2024-10-25,Ruscus,Tinted Purple,44,Green,5000
2024-10-29,Ruscus,Tinted Purple,56,Green,7000
2024-10-29,Ruscus,Tinted Purple,56,Tinted Blue Pastel,90
2024-10-29,Ruscus,Tinted Purple,56,Tinted Burgundy,3600
2024-10-29,Ruscus,Tinted Purple,56,Tinted Dusty,170
2024-11-01,Ruscus,Tinted Purple,20,Green,3000
2024-10-10,Sinensis,Tinted Purple,22,Tinted Dark Pink,500
2024-10-10,Sinensis,Tinted Purple,22,Tinted Orange,400
2024-10-10,Sinensis,Tinted Purple,22,Tinted Pink,200
2024-10-10,Sinensis,Tinted Purple,22,White,2000
2024-10-02,Solidago,Tinted Purple,90,Tinted Burgundy,2700
2024-10-02,Solidago,Tinted Purple,90,Tinted Orange,60
2024-10-02,Solidago,Tinted Purple,90,Yellow,5000
2024-10-05,Solidago,Tinted Purple,180,Tinted Burgundy,4000
2024-10-05,Solidago,Tinted Purple,180,Yellow,15630
2024-10-09,Solidago,Tinted Purple,60,Tinted Blue,70
2024-10-09,Solidago,Tinted Purple,60,Tinted Burgundy,2130
2024-10-09,Solidago,Tinted Purple,60,Tinted Orange,110
2024-10-09,Solidago,Tinted Purple,60,Tinted Pink,70
2024-10-09,Solidago,Tinted Purple,60,Tinted Purple,70
2024-10-09,Solidago,Tinted Purple,60,Tinted Red,70
2024-10-09,Solidago,Tinted Purple,60,Yellow,9000
2024-10-12,Solidago,Tinted Purple,165,Tinted Blue,170
2024-10-12,Solidago,Tinted Purple,165,Tinted Burgundy,2000
2024-10-12,Solidago,Tinted Purple,165,Tinted Orange,170
2024-10-12,Solidago,Tinted Purple,165,Tinted Pink,170
2024-10-12,Solidago,Tinted Purple,165,Tinted Purple,170
2024-10-12,Solidago,Tinted Purple,165,Tinted Red,170
2024-10-12,Solidago,Tinted Purple,165,Yellow,18600
2024-10-16,Solidago,Tinted Purple,90,Tinted Burgundy,2400
2024-10-16,Solidago,Tinted Purple,90,Yellow,5500
2024-10-23,Solidago,Tinted Purple,75,Tinted Blue,110
2024-10-23,Solidago,Tinted Purple,75,Tinted Burgundy,2550
2024-10-23,Solidago,Tinted Purple,75,Tinted Orange,170
2024-10-23,Solidago,Tinted Purple,75,Tinted Pink,110
2024-10-23,Solidago,Tinted Purple,75,Tinted Purple,110
2024-10-23,Solidago,Tinted Purple,75,Tinted Red,110
2024-10-23,Solidago,Tinted Purple,75,Yellow,7800
2024-10-26,Solidago,Tinted Purple,105,Tinted Burgundy,3200
2024-10-26,Solidago,Tinted Purple,105,Tinted Dark Pink,170
2024-10-26,Solidago,Tinted Purple,105,Tinted Orange,230
2024-10-26,Solidago,Tinted Purple,105,Tinted Red,180
2024-10-30,Solidago,Tinted Purple,30,Tinted Blue,200
2024-10-30,Solidago,Tinted Purple,30,Tinted Burgundy,2800
2024-10-30,Solidago,Tinted Purple,30,Tinted Orange,300
2024-10-30,Solidago,Tinted Purple,30,Tinted Pink,200
2024-10-30,Solidago,Tinted Purple,30,Tinted Purple,200
2024-10-30,Solidago,Tinted Purple,30,Tinted Red,30
2024-10-30,Solidago,Tinted Purple,30,Yellow,25850
2024-10-05,Cremon,Tinted Red,55,Bronze,4700
2024-10-05,Cremon,Tinted Red,55,Dark Bronze,750
2024-10-05,Cremon,Tinted Red,55,Green,720
2024-10-05,Cremon,Tinted Red,55,Lavender,3050
2024-10-05,Cremon,Tinted Red,55,Light Bronze,630
2024-10-05,Cremon,Tinted Red,55,Pink,290
2024-10-05,Cremon,Tinted Red,55,Purple,900
2024-10-05,Cremon,Tinted Red,55,Red,4900
2024-10-05,Cremon,Tinted Red,55,Tinted Assorted,950
2024-10-05,Cremon,Tinted Red,55,White,3140
2024-10-05,Cremon,Tinted Red,55,Yellow,750
2024-10-19,Cremon,Tinted Red,85,Assorted,3100
2024-10-19,Cremon,Tinted Red,85,Bronze,8200
2024-10-19,Cremon,Tinted Red,85,Dark Bronze,1040
2024-10-19,Cremon,Tinted Red,85,Green,6350
2024-10-19,Cremon,Tinted Red,85,Lavender,3610
2024-10-19,Cremon,Tinted Red,85,Light Bronze,400
2024-10-19,Cremon,Tinted Red,85,Novelty Lavender,450
2024-10-19,Cremon,Tinted Red,85,Peach,1120
2024-10-19,Cremon,Tinted Red,85,Pink,350
2024-10-19,Cremon,Tinted Red,85,Purple,60
2024-10-19,Cremon,Tinted Red,85,Red,1600
2024-10-19,Cremon,Tinted Red,85,White,4950
2024-10-19,Cremon,Tinted Red,85,Yellow,4900
2024-10-22,Cremon,Tinted Red,45,Bronze,6100
2024-10-22,Cremon,Tinted Red,45,Dark Bronze,110
2024-10-22,Cremon,Tinted Red,45,Green,4200
2024-10-22,Cremon,Tinted Red,45,Lavender,550
2024-10-22,Cremon,Tinted Red,45,Light Bronze,4170
2024-10-22,Cremon,Tinted Red,45,Novelty Lavender,450
2024-10-22,Cremon,Tinted Red,45,Peach,100
2024-10-22,Cremon,Tinted Red,45,Purple,2200
2024-10-22,Cremon,Tinted Red,45,Red,2600
2024-10-22,Cremon,Tinted Red,45,White,14780
2024-10-22,Cremon,Tinted Red,45,Yellow,4200
2024-10-01,Cushion,Tinted Red,1128,Assorted,8270
2024-10-01,Cushion,Tinted Red,1128,Bronze,3010
2024-10-01,Cushion,Tinted Red,1128,Cream,1511
2024-10-01,Cushion,Tinted Red,1128,Dark Bronze,5019
2024-10-01,Cushion,Tinted Red,1128,Earth Tones,823
2024-10-01,Cushion,Tinted Red,1128,Green,3200
2024-10-01,Cushion,Tinted Red,1128,Lavender,16276
2024-10-01,Cushion,Tinted Red,1128,Light Bronze,2484
2024-10-01,Cushion,Tinted Red,1128,Peach,4820
2024-10-01,Cushion,Tinted Red,1128,Pink,3100
2024-10-01,Cushion,Tinted Red,1128,Purple,2940
2024-10-01,Cushion,Tinted Red,1128,Red,2520
2024-10-01,Cushion,Tinted Red,1128,Tinted Assorted,11500
2024-10-01,Cushion,Tinted Red,1128,White,11007
2024-10-01,Cushion,Tinted Red,1128,Yellow,8935
2024-10-02,Cushion,Tinted Red,1989,Assorted,14530
2024-10-02,Cushion,Tinted Red,1989,Bronze,2212
2024-10-02,Cushion,Tinted Red,1989,Cream,3710
2024-10-02,Cushion,Tinted Red,1989,Dark Bronze,4240
2024-10-02,Cushion,Tinted Red,1989,Earth Tones,1240
2024-10-02,Cushion,Tinted Red,1989,Green,850
2024-10-02,Cushion,Tinted Red,1989,Lavender,9992
2024-10-02,Cushion,Tinted Red,1989,Light Bronze,100
2024-10-02,Cushion,Tinted Red,1989,Peach,1720
2024-10-02,Cushion,Tinted Red,1989,Pink,120
2024-10-02,Cushion,Tinted Red,1989,Purple,5335
2024-10-02,Cushion,Tinted Red,1989,Red,1520
2024-10-02,Cushion,Tinted Red,1989,Tinted Assorted,4000
2024-10-02,Cushion,Tinted Red,1989,White,20882
2024-10-02,Cushion,Tinted Red,1989,Yellow,13190
2024-10-03,Cushion,Tinted Red,359,Assorted,1800
2024-10-03,Cushion,Tinted Red,359,Cream,600
2024-10-03,Cushion,Tinted Red,359,Dark Bronze,5700
2024-10-03,Cushion,Tinted Red,359,Earth Tones,410
2024-10-03,Cushion,Tinted Red,359,Green,660
2024-10-03,Cushion,Tinted Red,359,Lavender,5402
2024-10-03,Cushion,Tinted Red,359,Light Bronze,8242
2024-10-03,Cushion,Tinted Red,359,Peach,450
2024-10-03,Cushion,Tinted Red,359,Pink,3820
2024-10-03,Cushion,Tinted Red,359,Purple,7750
2024-10-03,Cushion,Tinted Red,359,Red,9706
2024-10-03,Cushion,Tinted Red,359,Tinted Assorted,4000
2024-10-03,Cushion,Tinted Red,359,White,39517
2024-10-03,Cushion,Tinted Red,359,Yellow,13390
2024-10-04,Cushion,Tinted Red,872,Bronze,3161
2024-10-04,Cushion,Tinted Red,872,Cream,3850
2024-10-04,Cushion,Tinted Red,872,Earth Tones,231
2024-10-04,Cushion,Tinted Red,872,Green,210
2024-10-04,Cushion,Tinted Red,872,Lavender,4237
2024-10-04,Cushion,Tinted Red,872,Light Bronze,1500
2024-10-04,Cushion,Tinted Red,872,Peach,1000
2024-10-04,Cushion,Tinted Red,872,Pink,2720
2024-10-04,Cushion,Tinted Red,872,Purple,14580
2024-10-04,Cushion,Tinted Red,872,Red,7589
2024-10-04,Cushion,Tinted Red,872,White,15045
2024-10-04,Cushion,Tinted Red,872,Yellow,12290
2024-10-05,Cushion,Tinted Red,990,Bronze,3700
2024-10-05,Cushion,Tinted Red,990,Cream,1050
2024-10-05,Cushion,Tinted Red,990,Earth Tones,450
2024-10-05,Cushion,Tinted Red,990,Green,478
2024-10-05,Cushion,Tinted Red,990,Lavender,42
2024-10-05,Cushion,Tinted Red,990,Light Bronze,3400
2024-10-05,Cushion,Tinted Red,990,Peach,2100
2024-10-05,Cushion,Tinted Red,990,Pink,3190
2024-10-05,Cushion,Tinted Red,990,Purple,8700
2024-10-05,Cushion,Tinted Red,990,Red,3550
2024-10-05,Cushion,Tinted Red,990,Tinted Assorted,8700
2024-10-05,Cushion,Tinted Red,990,White,1020
2024-10-05,Cushion,Tinted Red,990,Yellow,2450
2024-10-07,Cushion,Tinted Red,1019,Assorted,3700
2024-10-07,Cushion,Tinted Red,1019,Bronze,8650
2024-10-07,Cushion,Tinted Red,1019,Cream,3750
2024-10-07,Cushion,Tinted Red,1019,Dark Bronze,12150
2024-10-07,Cushion,Tinted Red,1019,Earth Tones,2314
2024-10-07,Cushion,Tinted Red,1019,Green,1304
2024-10-07,Cushion,Tinted Red,1019,Lavender,7112
2024-10-07,Cushion,Tinted Red,1019,Light Bronze,6160
2024-10-07,Cushion,Tinted Red,1019,Peach,3300
2024-10-07,Cushion,Tinted Red,1019,Pink,2340
2024-10-07,Cushion,Tinted Red,1019,Purple,10640
2024-10-07,Cushion,Tinted Red,1019,Red,11314
2024-10-07,Cushion,Tinted Red,1019,Tinted Assorted,7150
2024-10-07,Cushion,Tinted Red,1019,White,1620
2024-10-07,Cushion,Tinted Red,1019,Yellow,10890
2024-10-08,Cushion,Tinted Red,984,Bronze,10935
2024-10-08,Cushion,Tinted Red,984,Cream,3982
2024-10-08,Cushion,Tinted Red,984,Dark Bronze,14028
2024-10-08,Cushion,Tinted Red,984,Earth Tones,2050
2024-10-08,Cushion,Tinted Red,984,Green,1200
2024-10-08,Cushion,Tinted Red,984,Lavender,6143
2024-10-08,Cushion,Tinted Red,984,Light Bronze,2448
2024-10-08,Cushion,Tinted Red,984,Peach,2800
2024-10-08,Cushion,Tinted Red,984,Pink,500
2024-10-08,Cushion,Tinted Red,984,Purple,2450
2024-10-08,Cushion,Tinted Red,984,Red,10250
2024-10-08,Cushion,Tinted Red,984,Tinted Assorted,13200
2024-10-08,Cushion,Tinted Red,984,White,24157
2024-10-08,Cushion,Tinted Red,984,Yellow,6070
2024-10-10,Cushion,Tinted Red,592,Bronze,21150
2024-10-10,Cushion,Tinted Red,592,Cream,2670
2024-10-10,Cushion,Tinted Red,592,Dark Bronze,22110
2024-10-10,Cushion,Tinted Red,592,Earth Tones,1350
2024-10-10,Cushion,Tinted Red,592,Green,1680
2024-10-10,Cushion,Tinted Red,592,Lavender,2183
2024-10-10,Cushion,Tinted Red,592,Light Bronze,16730
2024-10-10,Cushion,Tinted Red,592,Peach,1745
2024-10-10,Cushion,Tinted Red,592,Pink,770
2024-10-10,Cushion,Tinted Red,592,Purple,15260
2024-10-10,Cushion,Tinted Red,592,Red,13202
2024-10-10,Cushion,Tinted Red,592,White,7343
2024-10-10,Cushion,Tinted Red,592,Yellow,10272
2024-10-11,Cushion,Tinted Red,858,Bronze,15800
2024-10-11,Cushion,Tinted Red,858,Cream,11300
2024-10-11,Cushion,Tinted Red,858,Dark Bronze,12550
2024-10-11,Cushion,Tinted Red,858,Earth Tones,650
2024-10-11,Cushion,Tinted Red,858,Green,1084
2024-10-11,Cushion,Tinted Red,858,Lavender,0
2024-10-11,Cushion,Tinted Red,858,Light Bronze,1900
2024-10-11,Cushion,Tinted Red,858,Peach,1400
2024-10-11,Cushion,Tinted Red,858,Pink,1392
2024-10-11,Cushion,Tinted Red,858,Purple,9564
2024-10-11,Cushion,Tinted Red,858,Red,12490
2024-10-11,Cushion,Tinted Red,858,Tinted Assorted,10000
2024-10-11,Cushion,Tinted Red,858,White,6335
2024-10-11,Cushion,Tinted Red,858,Yellow,7622
2024-10-12,Cushion,Tinted Red,558,Bronze,14126
2024-10-12,Cushion,Tinted Red,558,Cream,9040
2024-10-12,Cushion,Tinted Red,558,Dark Bronze,25712
2024-10-12,Cushion,Tinted Red,558,Earth Tones,1300
2024-10-12,Cushion,Tinted Red,558,Green,600
2024-10-12,Cushion,Tinted Red,558,Lavender,1000
2024-10-12,Cushion,Tinted Red,558,Light Bronze,300
2024-10-12,Cushion,Tinted Red,558,Peach,1150
2024-10-12,Cushion,Tinted Red,558,Pink,1520
2024-10-12,Cushion,Tinted Red,558,Red,17194
2024-10-12,Cushion,Tinted Red,558,Tinted Assorted,0
2024-10-12,Cushion,Tinted Red,558,White,39950
2024-10-12,Cushion,Tinted Red,558,Yellow,8300
2024-10-14,Cushion,Tinted Red,1285,Assorted,600
2024-10-14,Cushion,Tinted Red,1285,Bronze,4700
2024-10-14,Cushion,Tinted Red,1285,Cream,7975
2024-10-14,Cushion,Tinted Red,1285,Dark Bronze,9910
2024-10-14,Cushion,Tinted Red,1285,Earth Tones,4164
2024-10-14,Cushion,Tinted Red,1285,Green,2070
2024-10-14,Cushion,Tinted Red,1285,Lavender,5500
2024-10-14,Cushion,Tinted Red,1285,Light Bronze,17300
2024-10-14,Cushion,Tinted Red,1285,Peach,2300
2024-10-14,Cushion,Tinted Red,1285,Pink,5045
2024-10-14,Cushion,Tinted Red,1285,Purple,21660
2024-10-14,Cushion,Tinted Red,1285,Red,15400
2024-10-14,Cushion,Tinted Red,1285,Tinted Assorted,8860
2024-10-14,Cushion,Tinted Red,1285,White,9680
2024-10-14,Cushion,Tinted Red,1285,Yellow,7200
2024-10-15,Cushion,Tinted Red,1838,Assorted,5120
2024-10-15,Cushion,Tinted Red,1838,Bronze,10136
2024-10-15,Cushion,Tinted Red,1838,Cream,16150
2024-10-15,Cushion,Tinted Red,1838,Dark Bronze,20054
2024-10-15,Cushion,Tinted Red,1838,Earth Tones,1220
2024-10-15,Cushion,Tinted Red,1838,Green,2520
2024-10-15,Cushion,Tinted Red,1838,Lavender,5081
2024-10-15,Cushion,Tinted Red,1838,Light Bronze,3820
2024-10-15,Cushion,Tinted Red,1838,Peach,3559
2024-10-15,Cushion,Tinted Red,1838,Pink,3790
2024-10-15,Cushion,Tinted Red,1838,Purple,5090
2024-10-15,Cushion,Tinted Red,1838,Red,10130
2024-10-15,Cushion,Tinted Red,1838,White,11028
2024-10-15,Cushion,Tinted Red,1838,Yellow,20053
2024-10-16,Cushion,Tinted Red,42,Assorted,9800
2024-10-16,Cushion,Tinted Red,42,Bronze,10350
2024-10-16,Cushion,Tinted Red,42,Cream,16620
2024-10-16,Cushion,Tinted Red,42,Dark Bronze,19864
2024-10-16,Cushion,Tinted Red,42,Earth Tones,1840
2024-10-16,Cushion,Tinted Red,42,Green,420
2024-10-16,Cushion,Tinted Red,42,Lavender,7749
2024-10-16,Cushion,Tinted Red,42,Light Bronze,3374
2024-10-16,Cushion,Tinted Red,42,Peach,1200
2024-10-16,Cushion,Tinted Red,42,Pink,2970
2024-10-16,Cushion,Tinted Red,42,Purple,9434
2024-10-16,Cushion,Tinted Red,42,Red,9842
2024-10-16,Cushion,Tinted Red,42,Tinted Assorted,0
2024-10-16,Cushion,Tinted Red,42,White,11355
2024-10-16,Cushion,Tinted Red,42,Yellow,6838
2024-10-17,Cushion,Tinted Red,767,Bronze,11520
2024-10-17,Cushion,Tinted Red,767,Cream,2800
2024-10-17,Cushion,Tinted Red,767,Dark Bronze,14190
2024-10-17,Cushion,Tinted Red,767,Earth Tones,1250
2024-10-17,Cushion,Tinted Red,767,Green,250
2024-10-17,Cushion,Tinted Red,767,Lavender,2085
2024-10-17,Cushion,Tinted Red,767,Light Bronze,3163
2024-10-17,Cushion,Tinted Red,767,Peach,2423
2024-10-17,Cushion,Tinted Red,767,Pink,2120
2024-10-17,Cushion,Tinted Red,767,Purple,175
2024-10-17,Cushion,Tinted Red,767,Red,9055
2024-10-17,Cushion,Tinted Red,767,White,226
2024-10-17,Cushion,Tinted Red,767,Yellow,12988
2024-10-18,Cushion,Tinted Red,896,Assorted,9540
2024-10-18,Cushion,Tinted Red,896,Bronze,1334
2024-10-18,Cushion,Tinted Red,896,Cream,5900
2024-10-18,Cushion,Tinted Red,896,Dark Bronze,10370
2024-10-18,Cushion,Tinted Red,896,Earth Tones,500
2024-10-18,Cushion,Tinted Red,896,Green,1090
2024-10-18,Cushion,Tinted Red,896,Lavender,341
2024-10-18,Cushion,Tinted Red,896,Light Bronze,2200
2024-10-18,Cushion,Tinted Red,896,Peach,1230
2024-10-18,Cushion,Tinted Red,896,Purple,8000
2024-10-18,Cushion,Tinted Red,896,Red,3650
2024-10-18,Cushion,Tinted Red,896,White,450
2024-10-18,Cushion,Tinted Red,896,Yellow,8800
2024-10-19,Cushion,Tinted Red,540,Assorted,1950
2024-10-19,Cushion,Tinted Red,540,Bronze,1350
2024-10-19,Cushion,Tinted Red,540,Cream,14600
2024-10-19,Cushion,Tinted Red,540,Dark Bronze,18000
2024-10-19,Cushion,Tinted Red,540,Earth Tones,1300
2024-10-19,Cushion,Tinted Red,540,Lavender,3150
2024-10-19,Cushion,Tinted Red,540,Light Bronze,9510
2024-10-19,Cushion,Tinted Red,540,Peach,2130
2024-10-19,Cushion,Tinted Red,540,Pink,296
2024-10-19,Cushion,Tinted Red,540,Purple,4920
2024-10-19,Cushion,Tinted Red,540,Red,12802
2024-10-19,Cushion,Tinted Red,540,Tinted Assorted,1600
2024-10-19,Cushion,Tinted Red,540,White,27530
2024-10-19,Cushion,Tinted Red,540,Yellow,7670
2024-10-21,Cushion,Tinted Red,1029,Assorted,2300
2024-10-21,Cushion,Tinted Red,1029,Bronze,3070
2024-10-21,Cushion,Tinted Red,1029,Cream,2223
2024-10-21,Cushion,Tinted Red,1029,Dark Bronze,2430
2024-10-21,Cushion,Tinted Red,1029,Earth Tones,1507
2024-10-21,Cushion,Tinted Red,1029,Lavender,651
2024-10-21,Cushion,Tinted Red,1029,Light Bronze,7670
2024-10-21,Cushion,Tinted Red,1029,Peach,1000
2024-10-21,Cushion,Tinted Red,1029,Pink,2172
2024-10-21,Cushion,Tinted Red,1029,Purple,18090
2024-10-21,Cushion,Tinted Red,1029,Red,2450
2024-10-21,Cushion,Tinted Red,1029,Tinted Assorted,1650
2024-10-21,Cushion,Tinted Red,1029,White,9933
2024-10-21,Cushion,Tinted Red,1029,Yellow,13850
2024-10-22,Cushion,Tinted Red,1433,Assorted,26820
2024-10-22,Cushion,Tinted Red,1433,Bronze,7300
2024-10-22,Cushion,Tinted Red,1433,Cream,10450
2024-10-22,Cushion,Tinted Red,1433,Dark Bronze,37622
2024-10-22,Cushion,Tinted Red,1433,Earth Tones,2800
2024-10-22,Cushion,Tinted Red,1433,Lavender,3780
2024-10-22,Cushion,Tinted Red,1433,Light Bronze,18780
2024-10-22,Cushion,Tinted Red,1433,Peach,2158
2024-10-22,Cushion,Tinted Red,1433,Pink,3300
2024-10-22,Cushion,Tinted Red,1433,Purple,10880
2024-10-22,Cushion,Tinted Red,1433,Red,18430
2024-10-22,Cushion,Tinted Red,1433,Tinted Assorted,0
2024-10-22,Cushion,Tinted Red,1433,White,5623
2024-10-22,Cushion,Tinted Red,1433,Yellow,19560
2024-10-24,Cushion,Tinted Red,673,Assorted,1550
2024-10-24,Cushion,Tinted Red,673,Bronze,15850
2024-10-24,Cushion,Tinted Red,673,Cream,14050
2024-10-24,Cushion,Tinted Red,673,Dark Bronze,11800
2024-10-24,Cushion,Tinted Red,673,Earth Tones,1300
2024-10-24,Cushion,Tinted Red,673,Green,4800
2024-10-24,Cushion,Tinted Red,673,Lavender,8170
2024-10-24,Cushion,Tinted Red,673,Light Bronze,6400
2024-10-24,Cushion,Tinted Red,673,Peach,4050
2024-10-24,Cushion,Tinted Red,673,Pink,1900
2024-10-24,Cushion,Tinted Red,673,Purple,6750
2024-10-24,Cushion,Tinted Red,673,Red,7410
2024-10-24,Cushion,Tinted Red,673,White,12650
2024-10-24,Cushion,Tinted Red,673,Yellow,14240
2024-10-25,Cushion,Tinted Red,900,Bronze,6000
2024-10-25,Cushion,Tinted Red,900,Cream,4600
2024-10-25,Cushion,Tinted Red,900,Dark Bronze,33980
2024-10-25,Cushion,Tinted Red,900,Earth Tones,980
2024-10-25,Cushion,Tinted Red,900,Green,4878
2024-10-25,Cushion,Tinted Red,900,Lavender,3100
2024-10-25,Cushion,Tinted Red,900,Light Bronze,6346
2024-10-25,Cushion,Tinted Red,900,Peach,1150
2024-10-25,Cushion,Tinted Red,900,Pink,2940
2024-10-25,Cushion,Tinted Red,900,Purple,3615
2024-10-25,Cushion,Tinted Red,900,Red,16070
2024-10-25,Cushion,Tinted Red,900,Tinted Assorted,2050
2024-10-25,Cushion,Tinted Red,900,White,4585
2024-10-25,Cushion,Tinted Red,900,Yellow,6960
2024-10-26,Cushion,Tinted Red,477,Bronze,2140
2024-10-26,Cushion,Tinted Red,477,Cream,4950
2024-10-26,Cushion,Tinted Red,477,Dark Bronze,10834
2024-10-26,Cushion,Tinted Red,477,Earth Tones,542
2024-10-26,Cushion,Tinted Red,477,Green,199
2024-10-26,Cushion,Tinted Red,477,Lavender,1650
2024-10-26,Cushion,Tinted Red,477,Light Bronze,3340
2024-10-26,Cushion,Tinted Red,477,Peach,1870
2024-10-26,Cushion,Tinted Red,477,Pink,4241
2024-10-26,Cushion,Tinted Red,477,Purple,1850
2024-10-26,Cushion,Tinted Red,477,Red,5640
2024-10-26,Cushion,Tinted Red,477,Tinted Assorted,950
2024-10-26,Cushion,Tinted Red,477,White,4326
2024-10-26,Cushion,Tinted Red,477,Yellow,4010
2024-10-28,Cushion,Tinted Red,1239,Assorted,6550
2024-10-28,Cushion,Tinted Red,1239,Bronze,2035
2024-10-28,Cushion,Tinted Red,1239,Cream,2650
2024-10-28,Cushion,Tinted Red,1239,Dark Bronze,3750
2024-10-28,Cushion,Tinted Red,1239,Earth Tones,1747
2024-10-28,Cushion,Tinted Red,1239,Green,3960
2024-10-28,Cushion,Tinted Red,1239,Lavender,4968
2024-10-28,Cushion,Tinted Red,1239,Light Bronze,4750
2024-10-28,Cushion,Tinted Red,1239,Peach,1640
2024-10-28,Cushion,Tinted Red,1239,Pink,4226
2024-10-28,Cushion,Tinted Red,1239,Purple,17300
2024-10-28,Cushion,Tinted Red,1239,Red,13780
2024-10-28,Cushion,Tinted Red,1239,White,17115
2024-10-28,Cushion,Tinted Red,1239,Yellow,21456
2024-10-29,Cushion,Tinted Red,1453,Assorted,10000
2024-10-29,Cushion,Tinted Red,1453,Bronze,1078
2024-10-29,Cushion,Tinted Red,1453,Cream,3805
2024-10-29,Cushion,Tinted Red,1453,Dark Bronze,400
2024-10-29,Cushion,Tinted Red,1453,Earth Tones,3000
2024-10-29,Cushion,Tinted Red,1453,Green,2050
2024-10-29,Cushion,Tinted Red,1453,Lavender,1260
2024-10-29,Cushion,Tinted Red,1453,Light Bronze,2700
2024-10-29,Cushion,Tinted Red,1453,Peach,42
2024-10-29,Cushion,Tinted Red,1453,Pink,2050
2024-10-29,Cushion,Tinted Red,1453,Purple,12985
2024-10-29,Cushion,Tinted Red,1453,Red,8424
2024-10-29,Cushion,Tinted Red,1453,Tinted Assorted,3000
2024-10-29,Cushion,Tinted Red,1453,White,13327
2024-10-29,Cushion,Tinted Red,1453,Yellow,11110
2024-10-31,Cushion,Tinted Red,828,Assorted,450
2024-10-31,Cushion,Tinted Red,828,Bronze,890
2024-10-31,Cushion,Tinted Red,828,Cream,3050
2024-10-31,Cushion,Tinted Red,828,Dark Bronze,9050
2024-10-31,Cushion,Tinted Red,828,Earth Tones,950
2024-10-31,Cushion,Tinted Red,828,Green,420
2024-10-31,Cushion,Tinted Red,828,Lavender,5240
2024-10-31,Cushion,Tinted Red,828,Light Bronze,7550
2024-10-31,Cushion,Tinted Red,828,Peach,2624
2024-10-31,Cushion,Tinted Red,828,Pink,700
2024-10-31,Cushion,Tinted Red,828,Purple,6114
2024-10-31,Cushion,Tinted Red,828,Red,6250
2024-10-31,Cushion,Tinted Red,828,Tinted Assorted,600
2024-10-31,Cushion,Tinted Red,828,White,14150
2024-10-31,Cushion,Tinted Red,828,Yellow,8323
2024-10-01,Daisy,Tinted Red,84,Assorted,1750
2024-10-01,Daisy,Tinted Red,84,Bicolor Bronze,16100
2024-10-01,Daisy,Tinted Red,84,Bronze,9250
2024-10-01,Daisy,Tinted Red,84,DarkPink,4651
2024-10-01,Daisy,Tinted Red,84,Lavender,21032
2024-10-01,Daisy,Tinted Red,84,Light Bronze,5650
2024-10-01,Daisy,Tinted Red,84,Novelty Lavender,18684
2024-10-01,Daisy,Tinted Red,84,Novelty Purple,720
2024-10-01,Daisy,Tinted Red,84,Novelty Yellow,3423
2024-10-01,Daisy,Tinted Red,84,Orange,950
2024-10-01,Daisy,Tinted Red,84,Peach,750
2024-10-01,Daisy,Tinted Red,84,Pink,2450
2024-10-01,Daisy,Tinted Red,84,Purple,17728
2024-10-01,Daisy,Tinted Red,84,Red,8180
2024-10-01,Daisy,Tinted Red,84,Tinted Assorted,15300
2024-10-01,Daisy,Tinted Red,84,White,28003
2024-10-01,Daisy,Tinted Red,84,Yellow,18833
2024-10-02,Daisy,Tinted Red,12,Assorted,1100
2024-10-02,Daisy,Tinted Red,12,Bicolor Bronze,13340
2024-10-02,Daisy,Tinted Red,12,Bronze,14780
2024-10-02,Daisy,Tinted Red,12,DarkPink,1080
2024-10-02,Daisy,Tinted Red,12,Lavender,1355
2024-10-02,Daisy,Tinted Red,12,Light Bronze,670
2024-10-02,Daisy,Tinted Red,12,Novelty Lavender,9420
2024-10-02,Daisy,Tinted Red,12,Novelty Purple,11580
2024-10-02,Daisy,Tinted Red,12,Novelty Yellow,7850
2024-10-02,Daisy,Tinted Red,12,Orange,1180
2024-10-02,Daisy,Tinted Red,12,Peach,1000
2024-10-02,Daisy,Tinted Red,12,Pink,1400
2024-10-02,Daisy,Tinted Red,12,Purple,12409
2024-10-02,Daisy,Tinted Red,12,Red,7700
2024-10-02,Daisy,Tinted Red,12,Tinted Assorted,15000
2024-10-02,Daisy,Tinted Red,12,White,26630
2024-10-02,Daisy,Tinted Red,12,Yellow,16400
2024-10-03,Daisy,Tinted Red,826,Bicolor Bronze,13060
2024-10-03,Daisy,Tinted Red,826,Bronze,9750
2024-10-03,Daisy,Tinted Red,826,DarkPink,2400
2024-10-03,Daisy,Tinted Red,826,Lavender,6333
2024-10-03,Daisy,Tinted Red,826,Light Bronze,4940
2024-10-03,Daisy,Tinted Red,826,Novelty Lavender,9720
2024-10-03,Daisy,Tinted Red,826,Novelty Purple,490
2024-10-03,Daisy,Tinted Red,826,Novelty Yellow,8070
2024-10-03,Daisy,Tinted Red,826,Orange,9190
2024-10-03,Daisy,Tinted Red,826,Peach,270
2024-10-03,Daisy,Tinted Red,826,Pink,2400
2024-10-03,Daisy,Tinted Red,826,Purple,6450
2024-10-03,Daisy,Tinted Red,826,Red,8408
2024-10-03,Daisy,Tinted Red,826,White,35030
2024-10-03,Daisy,Tinted Red,826,Yellow,1860
